_ID	Puzzle	Parent	Child
8	48	Okay, maybe these ones go together?	
8	48		Mm
8	48	No, that doesn't go together. Maybe this side goes together?	
8	48		*noises*
8	48	Hmm. Nope, not quite	
8	48	Where's the rest of the flat ones?	
8	48	No. We gotta find the flat ones first so we can make the outline	
8	48		*whining*
8	48	### outline a little easier	
8	48	What if this all goes down here	
8	48	This looks like over here, right?	
8	48	They all look like the army one	
8	48	They all look like the army one? Except that this is not-	
8	48	*sigh* I don't know	
8	48	Hmm, maybe this was right? No	
8	48	This one? No, gotta keep trying	
8	48		*noises*
8	48	Gotta keep trying. *singing* keep trying, don't give up, never give up, keep trying	
8	48		
8	48	Ooh, let's see, let's see if this one has the puzzle?	
8	48	I mean this one has that pretty pi- purple flower, look at that	
8	48		
8	48	Oh, there we go	
8	48	Now the next piece has the flat, and a little yellow	
8	48		
8	48	*gasp* look at that, see? It connects. See the purple connects?	
8	48	Okay so this doesn't belong over here if that's a yellow	
8	48		
8	48	Where else do we see yellow?	
8	48	Right here? Does that look like that fits? *Gasp* Lookit, Oh I connected it. We're getting the border, we're getting the border at least	
8	48		
8	48		No
8	48	What?	
8	48		I wanna be done
8	48	Okay, let's see. Do we find another flat piece that has a little of the purple?	
8	48		*noises*
8	48		
8	48	Do you see any little of the purple?	
8	48	Like oh, this piece. Look at the little purple. See? It matches the- look at that, see?	
8	48		
8	48		Yeah but mom, when are we gonna be done?
8	48	What does this look like, does this look like a bird? Does this look like it'll fit in here? Lookit	
8	48	Lookit	
8	48		*noises*
8	48	See, lookit	
8	48		
8	48	It fits right into there	
8	48	It completes his eye	
8	48		*noises*
8	48		*noises*
8	48	Mmkay, let's try and find-	
8	48		Can I see the treasure, Can I see the treasure, toy box?
8	48	No, NAME. You're not gonna see the toy box unless you cooperate	
8	48	Okay, we have to find something that looks like this	
8	48		*whining*
8	48		*sigh*
8	48	You're very tired, I see	
8	48	Not good	
8	48		*noises*
8	48	You're making me tired now	
8	48	Uhh	
8	48	Let's try and put all the blues together	
8	48	Remember, we were doing that earlier?	
8	48		What's earlier?
8	48	Just a few m- when we first started, 'member we were trying to put these pieces together?	
8	48		Yeah
8	48	That make the leopard?	
8	48		Can I take this off now?
8	48	Okay, okay if that's a piece of his eye, what do you think, what other piece you think would fit next to it?	
8	48	Okay, turn it around, maybe it's the other way. Let's try the other way	
8	48	Let's see how, here, lookit	
8	48		##
8	48	There ya go. Okay now there's his other eye. Where do you see it, where another piece of ###	
8	48		###
8	48	Where	
8	48	Where	
8	48	No, that doesn't go like that	
8	48		Is this the ###
8	48	There, does that match?	
8	48		Yeah
8	48	No	
8	48	No	
8	48	### No 'cause you gotta have the blue	
8	48		*noises*
8	48	Shh, Stop saying that, NAME	
8	48	'Kay lookit. This is part of the, the blue wing and the leopard.	
8	48		
8	48		*noises*
8	48	Come here, let me see that	
8	48	Does that match? No	
8	48	I know, mama gotta pick out a picture of her- for her- for your Christmas card	
8	48	Okay, so let's put the blue together. Does this go together?	
8	48	Does that look like it matches?	
8	48		I broke it
8	48	No, NAME. Don't take it apart ###	
8	48	Be a good boy. What did I tell you about being a good boy? Didn't I tell you already?	
8	48	You have to act like a good boy	
8	48	No	
8	48	Come here, NAME, C'mon	
8	48	Focus	
8	48		*noises*
8	48		*noises*
8	48		Look!
8	48	What?	
8	48	Don't touch that. It's not yours to touch. NAME, NAME, What did I say?	
8	48		*noises*
8	48	Does this look like this goes here?	
8	48	No	
8	48	Does this look like this goes here? Oh yeah. That looks like that goes there	
8	48		
8	48	This doesn't look like this goes here. How do we connect it together?	
8	48		*noises*
8	48	Oh, the blue must go on the bottom of it, I think. It doesn't fit there	
8	48		
8	48		Can't
8	48	Not interested, Huh, NAME?	
8	48	*laughing*	
8	48	NAME, Stop it. Now, I don't want to hear that	
8	48		###
8	24		
8	24	We gotta do it, do it again	
8	24		*noises*
8	24		You're not supposed to do th-
8	24	Yes you are, how are you supposed to know how to put it back together if you take it apart- without taking it apart	
8	24		No you-
8	24		
8	24	C'mon help me take it apart, help me take it apart, ###	
8	24	Help me take it apart, Oh, you dropped some on the floor	
8	24	Can ya get that?	
8	24		Mom
8	24	What?	
8	24		It- Mom, she said
8	24	Okay, let's start again	
8	24	What?	
8	24		If, If I wanna stop I could
8	24	Yeah, but we're not stopping though. Okay, 'member?	
8	24		Why I wanna!
8	24	Stop it, NAME	
8	24		I wanna stop *whining*
8	24	Listen to me, It's almost over, NAME, then we're gonna go back home, okay?	
8	24		Yeah but when do I get to get a prize?
8	24	I'm saying in a few minutes. Let's just try to do this, okay?	
8	24		*whining*
8	24	Look at me	
8	24		Okay
8	24	Don't give up	
8	24		Can I stop? No
8	24	Look at, this is the corner piece	
8	24		I know
8	24	You're not getting anything at the end. When she asks you if you want to pick out something, you're not getting anything, Okay?	
8	24		*whining*
8	24		*whining*
8	24	That does not match	
8	24	Because you're not being a good boy	
8	24		
8	24	She asked you to come and participate in this study, and you're not doing it. So therefore-	
8	24	What else is purple. Where's the purple ones?	
8	24		### *whining*
8	24	Where's the purple ones?	
8	24	Look at me	
8	24	Are you tired? 'Cause you're gonna have to take a nap for sure, if you're gonna act like that	
8	24		*whining*
8	24	Purple	
8	24	Where's the other purple pieces?	
8	24		*whining* I don't know
8	24	Where's the other purple pieces?	
8	24	No, that's not purple	
8	24		*whining* ### purple
8	24	Stop acting like that	
8	24	y- I'm looking at two pieces that I see that have purple. Three actually. Four	
8	24		This
8	24	Does that have purple on it?	
8	24		Mm-hmm
8	24	No	
8	24	Where's the pieces with purple?	
8	24		*whining*
8	24	NAME, are you not looking at the same thing that I'm looking at?	
8	24		*whining*
8	24	That's blue. Where do you see purple?	
8	24		*whining* I don't know
8	24	I see three pieces	
8	24	That's orange	
8	24		Is this purp-
8	24	NAME, This is purple. You know the color purple. Now find other matching pieces	
8	24		*whining*
8	24		###
8	24	There you go, Okay, what other matching pieces?	
8	24		*whining* ###
8	24	Dont' drop it all on the floor. I see three other pieces with this p- With this purple on here	
8	24		*whining*
8	24		*noises* *whining*
8	24	Three other pieces	
8	24	Find them, count them	
8	24	One	
8	24		*whining* One, two, three, four
8	24	No, count the ones with the purple on 'em	
8	24		*whining* One *whining*
8	24	Purple	
8	24	No, pick 'em up and hand 'em to me	
8	24		One
8	24	Give 'em to me	
8	24	Two, okay there's one more	
8	24		*whining*
8	24	Find it	
8	24	That's orange. But this looks like this, doesn't it? That looks like an octopus?	
8	24		Yeah it is
8	24	Okay so we'll put these pieces together	
8	24		uh-huh
8	24	Does it maybe go like this?	
8	24		no, yeah *whining*
8	24	Does that look like it g- fits? How else would we finish the purple?	
8	24		
8	24	What else i- looks like it would fit there	
8	24		*whining*
8	24	No	
8	24	Maybe this one?	
8	24		*whining* Mm-hmm
8	24	No	
8	24	How 'bout this one? Does that fit?	
8	24	That look good?	
8	24		Yeah
8	24	You are very tired. How about this one, does this one look like it'll fit here?	
8	24		*whining* Mm-hmm
8	24	Lookit it connected the flower	
8	24	Okay I see one more picture. Do you see one more picture of wha- purple piece of the flower? See how this area's missing?	
8	24		*whining* Yeah
8	24	See another one?	
8	24		*whining*
8	24	Look at, do you see another one?	
8	24		*Whining*
8	24	Mama got one right here, see lookit	
8	24	Doesn't that look like it will fit right in there	
8	24		Yeah
8	24	You see another one?	
8	24		No
8	24	Yes you do, lookit. There's the piece of the purple. Doesn't it look like it fits over there?	
8	24		Mm-hmm
8	24	Let's see *gasp* see, lookit!	
8	24		I like starfishes
8	24	I know, lookit, I think it goes like this though	
8	24		
8	24	Okay? Let's find the rest of the octopus	
8	24		###
8	24	I see, I see a couple pieces that look like th- yes, Okay. *Gasp* Lookit! Okay, find his other eye!	
8	24		
8	24		
8	24	There ya go! Okay, what was this, what's gray? What animal on the- underneath the sea is gray?	
8	24		
8	24	There you go, what else?	
8	24		A gray shark
8	24	Okay	
8	24	Uh, no we gotta find somewhere that looks like his eye	
8	24	Nope	
8	24	What did I tell you about this? It has two flat sides	
8	24		I see gray!
8	24	Where does this go it has two flat sides	
8	24	Where do you think it goes?	
8	24	No, in the corner?	
8	24		Yeah that's the shark
8	24	What corner?	
8	24	Okay, what corner does it go in, put it there	
8	24	Nope, in the corner	
8	24	It's got two flat sides	
8	24	Where's the corner, where's the corner, No	
8	24	Where's the corner of the puzzle? Where's the corner? point to it	
8	24		
8	24	Is this the corner?	
8	24	No	
8	24	What did I tell you about the two flat sides? Goes in the corner	
8	24		
8	24	There we go	
8	24	Okay, let's finish the- the side of the thing. Okay this goes in here somewhere	
8	24	Right?	
8	24	Oh, what does this go though?	
8	24	Nope, that doesn't go there	
8	24	Almost	
8	24	Gotta keep trying	
8	24		
8	24	There you go, see? You got it. Now we gotta find one with the flat end	
8	24	What does this look like? What does that look like?	
8	24		This one
8	24	Which one?	
8	24		This one
8	24	No this is a corner piece, 'member, corner?	
8	24	Corner	
8	24		This
8	24	Does that look like it'll fit?	
8	24		Maybe
8	24	No. Doesn't it have a flat side? A flat side. Where does the flat side go?	
8	24		It's gray
8	24		
8	24	Right there, see?	
8	24	Now what's this? Looks like a swordfish, right?	
8	24		*noises*
8	24		Yeah it is
8	24	But we gotta find stuff with the flat side	
8	24		It is a swordfish
8	24	Find ones with the flat side that look like the swordfish	
8	24	A flat side	
8	24		I don't know
8	24	Where's more with the flat side?	
8	24	This one maybe? Does that look like a swordfish?	
8	24		### Think
8	24	Okay, where does it go?	
8	24		*whining*
8	24		
8	24	There you go, see we're almost done. Okay let's find the body. It's blue. Where's the body?	
8	24		Body
8	24	Okay, let's see. You try and put it in there. Which way do you think it goes?	
8	24		
8	24	There ya go, Okay, let's finish the tail	
8	24	Where's the tail?	
8	24	And then where does it go? See the orange connects to the orange and the blue connects to the blue	
8	24		
8	24	There we go, see? Okay now we gotta find one with the flat. What's this? What does this look like, Crab? A crab? Let's find the rest of the body	
8	24		Mm-hmm
8	24	*gasp* See, you can do it. I told you	
8	24		
8	24	Okay, now, this is a corner	
8	24	This is not a corner. So find something that you think would match on the flat	
8	24		### Is this the corner
8	24	It's not a corner, see? It's got- it doesn't have a flat end ### It doesn't go	
8	24		
8	24	Now what do you think would connect in between here? Something with a f- with the end flat, something with brown on one side. No.	
8	24	Brown on one side	
8	24	Brown	
8	24	And then this color. Nope	
8	24	How does th- The flat side goes on the end	
8	24	Flat side goes on the end	
8	24	There ya go	
8	24		
8	24	It fits right in there. See? we're almost done!	
8	24	'Kay now find the ones with the flat ends	
8	24	Where's the corner one, Where's the corner one? Where's the corner? No. Where's the corner? Where's the corner go? No, where's the corner go?	
8	24		Mmm
8	24	Where's the corner at?	
8	24	The corner's got the two flat sides, right? Where does the corner go, in the corner?	
8	24		
8	24	Okay, now what can connect? Do you think that connects to the end of the swordfish?	
8	24	Let's see	
8	24	Let's see	
8	24		
8	24	I think it connects! Okay now we gotta find the ones that go here	
8	24	Nope, a flat side, a flat side	
8	24	Something with a flat side	
8	24	Flat. A flat side's gotta go on there	
8	24	Flat	
8	24	Nope, this doesn't go next to it. It's gotta be two sides that are flat. So put the flat side	
8	24	What goes here? What do you think goes there?	
8	24	Not this one yet. You gotta go on the flat side first, and then we can put these in the middle	
8	24	Think that goes there?	
8	24		Yep
8	24	Okay, now find the other one with the flat side	
8	24		
8	24	And it should go on the side	
8	24	Flat	
8	24		Is this it?
8	24		
8	24	Yeah, that's got the flat side, right?	
8	24	No, the flat side goes on the wall	
8	24	Nope	
8	24	Pick it up	
8	24	There you go, 'Kay, now there's two missing pieces	
8	24		
8	24	Here	
8	24		Two missing pieces
8	24	Okay, where does it go?	
8	24		It go- ###
8	24	Mmm	
8	24	What do you think?	
8	24	Does that look like that belongs there?	
8	24		No
8	24	Doesn't pink belong up there?	
8	24	Doesn't pink belong up there? There's pink. Which one's got pink?	
8	24	Okay, no, pink it up and try again	
8	24		
8	24	There you go, there you go. Okay, only one place for that!	
8	24	Does it go like that? No, turn it around	
8	24		
8	24		
8	24	There you go, gimmie five	
8	24	See? Quit being lazy. You can do it, Don't say "I can't do it". Go get the lady, tell her we're done	
8	24		
			
			
			
			
			
			
			
9	48	Grab a seat	
9	48		Hey, we don't have ###
9	48	We don't have this one ### this one more pieces	
9	48		
9	48	Yeah?	
9	48	*noises*	
9	48		Ugh
9	48	Oh, ### Grab a seat, grab a seat, grab a seat. *noises*	
9	48	Alright	
9	48	What do you think, can we do this?	
9	48		
9	48		Mmm
9	48		###
9	48		*whining*
9	48	### have to mix ###	
9	48		### They're too little
9	48	They're too, they are very little, ###	
9	48		Yeah, but some are big
9	48	but	
9	48	I think, I think this is gonna be fun	
9	48		Why?
9	48	Well, because the pieces are little, there's lots of 'em	
9	48	Let's take 'em all, and put them the right way up, okay?	
9	48		Uh
9	48	'Cause that way we can see them	
9	48		*noises*
9	48	You having problems on that seat?	
9	48		Mm
9	48	Alright	
9	48		I'm tired
9	48	Are you tired? I'm a little tired too. You had a big day at school?	
9	48		I wanna fall asleep instead
9	48	Oh no, you wanna fall asleep instead?	
9	48		Mmm
9	48	Oh alright, NAME what do you think?	
9	48		I don't know
9	48	Well, I remember that it was a good idea to get the corners right	
9	48		
9	48	What do you think? I think that one's up there because he's looking at us. Can you find any more corners?	
